CI ID,Node IP Address,Node Hostname,Resource IP Address,Resource Name,Operational Status,Resource Type,Resource Description,Resource Alias,Poll Period,Polling,Tags,Bandwidth Configured,Link Id,Link Name,Link Mode,ISP Name,Link Bundle Name,Link Bundle Capacity (Mbps),Requesters
"""130289777066877390973""",10.209.34.4,DLH_NIRMAN-VIHAR_SW.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Secondary,,,,
"""130289777066877391373""",10.209.44.4,DLH_RAJOURIGARDENS_SW.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,\--- To Pri ---,300,Enabled,,,,,Secondary,,,,
"""130289777067145826421""",10.209.38.4,DLH_AMRITSAR_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173693""",10.209.67.4,DLH_KIRTINAGAR_SW.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173709""",10.209.67.4,DLH_KIRTINAGAR_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173763""",10.209.68.4,DLH_MANDI-GOBINDGARH_SW.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173769""",10.209.68.4,DLH_MANDI-GOBINDGARH_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173854""",10.209.76.4,DLH_FEROZPUR-LUDHIYANA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""127439628499292262449""",10.209.73.4,DLH_LUDHINA_URBAN_SW.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133850353886""",10.209.83.4,DLH_KHARAR_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133850353904""",10.209.83.4,DLH_KHARAR_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311859629274173917""",10.209.88.4,DLH_HAUZKAS_SW.federalbank.co.in,10.209.88.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""129311859629274173937""",10.209.88.4,DLH_HAUZKAS_SW.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457611""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457631""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457657""",10.209.87.4,VIKAS_NAGAR_SWITCH.federalbank.co.in,10.209.87.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""126918641353994801178""",10.209.92.4,DLH_KAPURTHALA_SW.federalbank.co.in,,Gi1/0/6,DOWN,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""126918641353994801188""",10.209.92.4,DLH_KAPURTHALA_SW.federalbank.co.in,,Gi1/0/11,DOWN,Ethernet,GigabitEthernet1/0/11,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894607""",10.209.82.4,DLH_KALKA_SW.federalbank.co.in,10.209.82.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894645""",10.209.82.4,DLH_KALKA_SW.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894659""",10.209.82.4,DLH_KALKA_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,\---TRUNK TO PRIMARY---,300,Enabled,,,,,Secondary,,,,
"""130290322872931979360""",10.209.95.4,DLH_BERNALA_SW.federalbank.co.in,,Gi1/0/3,DOWN,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""130290322872931979378""",10.209.95.4,DLH_BERNALA_SW.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""130290322872931979400""",10.209.95.4,DLH_BERNALA_SW.federalbank.co.in,,Gi1/0/23,DOWN,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311960900576481291""",10.209.94.4,DLH_FEROZPUR_SW.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311960900576481303""",10.209.94.4,DLH_FEROZPUR_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""129311960900576481321""",10.209.94.4,DLH_FEROZPUR_SW.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894694""",10.209.91.4,DLH_NAWANSHEHAR_SW.federalbank.co.in,,Vl982,UP,Prop Virtual,Vlan982,STRING:,300,Enabled,,,,,Secondary,,,,
"""130935698298302894710""",10.209.91.4,DLH_NAWANSHEHAR_SW.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457703""",10.210.100.4,BGR_DOMMASANDRA_SWITCH.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""131207458138178457735""",10.210.100.4,BGR_DOMMASANDRA_SWITCH.federalbank.co.in,,Gi1/0/19,UP,Ethernet,GigabitEthernet1/0/19,STRING:,300,Enabled,,,,,Secondary,,,,
"""131257562869097566442""",10.210.10.241,BGR_FIB_SW3.federalbank.co.in,,Gi1/0/3,UP,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Secondary,,,,
"""131257562869097566456""",10.210.10.241,BGR_FIB_SW3.federalbank.co.in,,Gi1/0/10,UP,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Secondary,,,,
"""131257562869097566470""",10.210.10.241,BGR_FIB_SW3.federalbank.co.in,,Gi1/0/17,UP,Ethernet,GigabitEthernet1/0/17,**TRUNK**,300,Enabled,,,,,Secondary,,,,
"""128988802462562390385""",10.210.10.240,BGR_FIB_SW2.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988802462562390397""",10.210.10.240,BGR_FIB_SW2.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988802462562390409""",10.210.10.240,BGR_FIB_SW2.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988802462562390417""",10.210.10.240,BGR_FIB_SW2.federalbank.co.in,,Gi1/0/18,UP,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988802462562390425""",10.210.10.240,BGR_FIB_SW2.federalbank.co.in,,Gi1/0/22,UP,Ethernet,GigabitEthernet1/0/22,STRING:,300,Enabled,,,,,Secondary,,,,
"""130760037047884321217""",10.209.96.4,DLH_NAKODAR_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,\--- BSNL 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""130760037047884321241""",10.209.96.4,DLH_NAKODAR_SW.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348124133850353982""",10.210.11.247,BGR-ZONAL-OFFICE-SW08,,01-01-2023,UP,Ethernet,01-01-2023,STRING:,300,Enabled,,,,,Secondary,,,,
"""123353136616690421975""",10.210.102.4,BGR_JANGAMAKOTE_CROSS_SW.federalbank.co.in,,Gi1/0/6,UP,Ethernet,GigabitEthernet1/0/6,STRING:,300,Enabled,,,,,Secondary,,,,
"""123353136616690421987""",10.210.102.4,BGR_JANGAMAKOTE_CROSS_SW.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""130290381448232833269""",10.211.31.4,CLT_TINSUKIA_SW.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Primary,,,,
"""130760630862814908995""",10.211.39.4,CLT_GARIA_SW.federalbank.co.in,10.211.39.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""130760630862814909017""",10.211.39.4,CLT_GARIA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867296""",10.211.51.4,CLT_ULTANANGA_SW.federalbank.co.in,10.211.51.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867318""",10.211.51.4,CLT_ULTANANGA_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867330""",10.211.51.4,CLT_ULTANANGA_SW.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""128988858003468849441""",10.211.46.4,CLT_SORO_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""128988858003468849461""",10.211.46.4,CLT_SORO_SW.federalbank.co.in,,Gi1/0/18,UP,Ethernet,GigabitEthernet1/0/18,\---- BSNL 4 Mbps ---,300,Enabled,,,,,Primary,,,,
"""129314833979757564027""",10.211.42.4,CLT_DHANBAD_SW.federalbank.co.in,,Vl982,UP,Prop Virtual,Vlan982,STRING:,300,Enabled,,,,,Primary,,,,
"""129314833979757564069""",10.211.42.4,CLT_DHANBAD_SW.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Primary,,,,
"""128884554825764704320""",10.211.49.4,CLT_Jajapur_Road_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Primary,,,,
"""128884554825764704340""",10.211.49.4,CLT_Jajapur_Road_SW.federalbank.co.in,,Gi1/0/17,UP,Ethernet,GigabitEthernet1/0/17,\--- Trunk To RTR ---,300,Enabled,,,,,Primary,,,,
"""128884554825764704352""",10.211.49.4,CLT_Jajapur_Road_SW.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,STRING:,300,Enabled,,,,,Primary,,,,
"""131348772656195309686""",10.211.47.4,CLT_IZAWAL_SW.federalbank.co.in,,Gi1/0/9,UP,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""131348772656195309706""",10.211.47.4,CLT_IZAWAL_SW.federalbank.co.in,,Gi1/0/19,UP,Ethernet,GigabitEthernet1/0/19,STRING:,300,Enabled,,,,,Primary,,,,
"""130936280822569767388""",10.211.50.4,CLT_TALCHAR_SW.federalbank.co.in,,Gi1/0/2,DOWN,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Primary,,,,
"""130936280822569767400""",10.211.50.4,CLT_TALCHAR_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""130936280822569767410""",10.211.50.4,CLT_TALCHAR_SW.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,**TATA 4MBPS**,300,Enabled,,,,,Primary,,,,
"""110138295869561114905""",10.211.52.4,CLT_BHAGAWANPUR_SWITCH.federalbank.co.in,,Gi1/0/19,DOWN,Ethernet,GigabitEthernet1/0/19,STRING:,300,Enabled,,,,,Primary,,,,
"""126918701823376232582""",10.211.43.4,CLT_BOKKARO_SW.federalbank.co.in,10.211.43.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""126918701823376232608""",10.211.43.4,CLT_BOKKARO_SW.federalbank.co.in,,Gi1/0/10,DOWN,Ethernet,GigabitEthernet1/0/10,STRING:,300,Enabled,,,,,Primary,,,,
"""131207609967688290538""",10.211.45.4,CLT_REMUNA_SW.federalbank.co.in,,Gi1/0/1,DOWN,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""131207609967688290552""",10.211.45.4,CLT_REMUNA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""130290381448232833518""",10.211.53.4,CLT_PALTANBAZAR_SW2.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""130939157704139083821""",10.211.54.4,CLT_CHIRKKUNDA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""131207609967688290666""",10.211.55.4,CLT_GOVINDPUR_SWITCH.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,\--- TATA 4Mbps ---,300,Enabled,,,,,Primary,,,,
"""129314833979757564135""",10.211.56.4,CLT_BELTOLA_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""128884554825764704410""",10.211.57.4,CLT_NIRSA_SWITCH.federalbank.co.in,,Gi1/0/9,UP,Ethernet,GigabitEthernet1/0/9,\--- SIFY 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""128884554825764704424""",10.211.57.4,CLT_NIRSA_SWITCH.federalbank.co.in,,Gi1/0/16,DOWN,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Primary,,,,
"""128884554825764704434""",10.211.57.4,CLT_NIRSA_SWITCH.federalbank.co.in,,Gi1/0/21,UP,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Secondary,,,,
"""131348772656195309769""",10.211.62.4,CLT_DIBRUGARH_SWITCH.federalbank.co.in,,Gi1/0/9,UP,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""131348772656195309797""",10.211.62.4,CLT_DIBRUGARH_SWITCH.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,*** Uplink_to_Router ****,300,Enabled,,,,,Primary,,,,
"""126918701823376232705""",10.211.59.4,CLT_SILCHAR_SONAI_ROAD_SW.federalbank.co.in,,Gi1/0/16,UP,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Primary,,,,
"""110138295869561114945""",10.211.58.4,CLT_PATNA-RAJABAZAR_SW.federalbank.co.in,10.211.58.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138295869561114961""",10.211.58.4,CLT_PATNA-RAJABAZAR_SW.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,\--- VODAFONE 10 Mbps ---,300,Enabled,,,,,Primary,,,,
"""110138295869561114985""",10.211.58.4,CLT_PATNA-RAJABAZAR_SW.federalbank.co.in,,Gi1/0/16,UP,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Secondary,,,,
"""123356039986396794917""",10.211.61.4,CLT_SILPUKURI_SW.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Secondary,,,,
"""123356039986396794929""",10.211.61.4,CLT_SILPUKURI_SW.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""123356039986396794939""",10.211.61.4,CLT_SILPUKURI_SW.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Secondary,,,,
"""128988858003468849519""",10.211.74.4,CLT_DURGAPUR_SW.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867391""",10.211.70.4,CLT_ANGUL_SW.federalbank.co.in,,Gi1/0/2,DOWN,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867405""",10.211.70.4,CLT_ANGUL_SW.federalbank.co.in,,Gi1/0/9,DOWN,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""131260520527995867417""",10.211.70.4,CLT_ANGUL_SW.federalbank.co.in,,Gi1/0/15,UP,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Secondary,,,,
"""130290381448232833654""",10.211.64.4,CLT_AGARTHALA_SW.federalbank.co.in,,Vl973,UP,Prop Virtual,Vlan973,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293222568562266114""",10.211.64.4,CLT_AGARTHALA_SW.federalbank.co.in,,Gi1/0/9,UP,Ethernet,GigabitEthernet1/0/9,STRING:,300,Enabled,,,,,Primary,,,,
"""130293222568562266136""",10.211.64.4,CLT_AGARTHALA_SW.federalbank.co.in,,Gi1/0/20,UP,Ethernet,GigabitEthernet1/0/20,\--- Sify 4 mbps ---,300,Enabled,,,,,Secondary,,,,
"""110138295869561115038""",10.211.69.4,CLT_GHORDOURCHOTTI_SW.federalbank.co.in,,Gi1/0/1,DOWN,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""110138295869561115050""",10.211.69.4,CLT_GHORDOURCHOTTI_SW.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""129314833979757564210""",10.211.66.4,CLT_KOHIMA_SW.federalbank.co.in,,Gi1/0/4,UP,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Primary,,,,
"""126918701823376232774""",10.211.68.4,CLT_MEMARI_SWITCH.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Primary,,,,
"""130760630862814909090""",10.211.75.4,CLT_BBD_BAGH_SWITCH.federalbank.co.in,,Gi1/0/2,DOWN,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Primary,,,,
"""130760630862814909102""",10.211.75.4,CLT_BBD_BAGH_SWITCH.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""130760630862814909132""",10.211.75.4,CLT_BBD_BAGH_SWITCH.federalbank.co.in,,Gi1/0/23,UP,Ethernet,GigabitEthernet1/0/23,\--- BSNL 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""130293222568830701731""",10.212.0.81,CHN-KINATHUKADAVU-PRI.federalbank.co.in,,Gi0/0,DOWN,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Secondary,,,,
"""127439628499560698653""",10.212.0.96,CHN_THONGATTIPALAYAM_SINGLE.federalbank.co.in,10.100.241.201,Gi0/0.982,UP,L2 VLAN,GigabitEthernet0/0.982,\--- BSNL 4 Mbps ---,300,Enabled,BSNL;Quadtri,,,,Primary,,,,
"""129314833980025999447""",10.212.122.4,CHN-SUNDARAPURAM-SW,,01-01-2017,DOWN,Ethernet,01-01-2017,STRING:,300,Enabled,,,,,Secondary,,,,
"""126921574540169449503""",10.212.128.4,CHN-SALEM-GUGAI-SW,,01-01-2011,UP,Ethernet,01-01-2011,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293222568830701837""",10.212.101.4,CHN_THIRUVANMIYUR_SWITCH.federalbank.co.in,,Gi1/0/1,UP,Ethernet,GigabitEthernet1/0/1,STRING:,300,Enabled,,,,,Primary,,,,
"""130293222568830701883""",10.212.101.4,CHN_THIRUVANMIYUR_SWITCH.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- Trunk To RTR ---,300,Enabled,,,,,Secondary,,,,
"""129314833980025999513""",10.212.100.4,CHN_ASHOKNAGAR_SWITCH.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""129314895469193728018""",10.212.100.4,CHN_ASHOKNAGAR_SWITCH.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- Trunk To RTR ---,300,Enabled,,,,,Secondary,,,,
"""130939157704407519704""",10.212.135.4,CHN-ACHARAMPETTU-SW,,01-01-2001,DOWN,Ethernet,01-01-2001,STRING:,300,Enabled,,,,,Secondary,,,,
"""130939157704407519720""",10.212.135.4,CHN-ACHARAMPETTU-SW,,01-01-2009,DOWN,Ethernet,01-01-2009,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138295869829550211""",10.212.11.4,CHN_GEORGE-TOWN_Switch.federalbank.co.in,,Gi1/0/4,DOWN,Ethernet,GigabitEthernet1/0/4,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138295869829550239""",10.212.11.4,CHN_GEORGE-TOWN_Switch.federalbank.co.in,,Gi1/0/18,DOWN,Ethernet,GigabitEthernet1/0/18,STRING:,300,Enabled,,,,,Secondary,,,,
"""110138295869829550245""",10.212.11.4,CHN_GEORGE-TOWN_Switch.federalbank.co.in,,Gi1/0/21,UP,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Secondary,,,,
"""131210467469291426103""",10.212.106.4,CHN_CUDDALLORE_SWITCH.federalbank.co.in,,Gi1/0/5,UP,Ethernet,GigabitEthernet1/0/5,STRING:,300,Enabled,,,,,Secondary,,,,
"""131210467469291426123""",10.212.106.4,CHN_CUDDALLORE_SWITCH.federalbank.co.in,,Gi1/0/15,DOWN,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Secondary,,,,
"""131210467469291426155""",10.212.106.4,CHN_CUDDALLORE_SWITCH.federalbank.co.in,10.212.106.4,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""123356039986396795362""",10.212.133.4,CHN-PONPATHI-SW,,01-01-2003,UP,Ethernet,01-01-2003,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293222568830701939""",10.212.131.4,CHN-KARAIKKAL-SW,,01-01-2005,UP,Ethernet,01-01-2005,STRING:,300,Enabled,,,,,Secondary,,,,
"""130293222568830701977""",10.212.131.4,CHN-KARAIKKAL-SW,,01-01-2024,UP,Ethernet,01-01-2024,Trunk to RTR,300,Enabled,,,,,Secondary,,,,
"""128991734486948384995""",10.212.132.4,CHN-THIRUVARUR-SW,,01-01-2011,DOWN,Ethernet,01-01-2011,STRING:,300,Enabled,,,,,Secondary,,,,
"""130763512030224716135""",10.212.153.4,CHN-ARUMANAI-SW,,01-01-2002,DOWN,Ethernet,01-01-2002,STRING:,300,Enabled,,,,,Secondary,,,,
"""130763512030224716179""",10.212.153.4,CHN-ARUMANAI-SW,,01-01-2024,UP,Ethernet,01-01-2024,\--- Airtel 4 Mbps ---,300,Enabled,,,,,Secondary,,,,
"""131351658700272046130""",10.212.110.4,CHN_CHENNIMALAI_SWITCH.federalbank.co.in,,Gi1/0/7,DOWN,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""131351658700272046140""",10.212.110.4,CHN_CHENNIMALAI_SWITCH.federalbank.co.in,,Gi1/0/12,DOWN,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""129314895469193728116""",10.212.107.4,CHN_ATTUR_SWITCH.federalbank.co.in,,Gi1/0/17,DOWN,Ethernet,GigabitEthernet1/0/17,STRING:,300,Enabled,,,,,Secondary,,,,
"""131260654823301714050""",10.213.18.4,CBE_ALAGAPURAM_SW01.federalbank.co.in,,Gi1/0/15,DOWN,Ethernet,GigabitEthernet1/0/15,STRING:,300,Enabled,,,,,Primary,,,,
"""131260654823301714062""",10.213.18.4,CBE_ALAGAPURAM_SW01.federalbank.co.in,,Gi1/0/21,DOWN,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Primary,,,,
"""130939277954901872641""",10.213.22.4,CBE_SATTUR_SW.federalbank.co.in,,Gi1/0/8,DOWN,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Primary,,,,
"""130939277954901872673""",10.213.22.4,CBE_SATTUR_SW.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- airtel 4 Mbps---,300,Enabled,,,,,Primary,,,,
"""130925505478963237091""",10.213.254.27,CBE-SAI-BABA-COLONY-SEC.federalbank.co.in,,Gi0/0,UP,Ethernet,GigabitEthernet0/0,\--- LAN ---,300,Enabled,,,,,Primary,,,,
"""127442589075278663853""",10.213.254.23,CBE-PERIYAKULAM-SEC.federalbank.co.in,10.235.5.106,Gi0/1,UP,Ethernet,GigabitEthernet0/1,****Sify 4 Mbps***,300,Enabled,Sify,,,,Secondary,,,,
